person_income,loan_amnt,loan_int_rate,loan_percent_income,cb_person_cred_hist_length,loan_status
42000,11000,5.42,0.26,7,0
32000,5000,6.99,0.16,7,0
42000,8000,13.61,0.19,9,0
32400,5000,8.9,0.15,8,0
42000,2500,6.76,0.06,5,0
42000,6400,7.88,0.15,10,0
32760,5000,15.21,0.15,9,0
42000,10000,10.75,0.24,9,0
33000,5000,8.9,0.15,7,0
33000,5000,10.0,0.15,10,0
42000,8500,10.38,0.2,7,0
33000,5000,14.22,0.15,10,0
42000,2500,13.98,0.06,8,0
33600,5000,5.42,0.15,8,0
42000,4200,6.76,0.1,7,0
33600,5000,13.92,0.15,10,0
33600,5000,12.87,0.15,6,0
42000,7800,13.11,0.19,9,0
42000,3000,15.33,0.07,9,0
34000,5000,5.42,0.15,7,0
34152,5000,13.79,0.15,10,0
42000,8500,14.96,0.2,10,0
34868,5000,6.0,0.14,6,1
35000,5000,10.65,0.14,5,0
29000,5000,15.96,0.17,7,1
35000,5000,8.9,0.14,5,0
35000,5000,11.49,0.14,8,0
35004,5000,10.75,0.14,8,0
42000,10400,11.14,0.25,9,0
36000,15200,16.35,0.42,6,1
36000,5000,9.91,0.14,5,0
36000,5000,7.51,0.14,5,0
42000,9000,7.74,0.21,8,0
42000,2500,7.74,0.06,7,0
30000,5000,17.99,0.17,10,1
42000,8500,10.95,0.2,6,0
36000,5000,9.63,0.14,8,0
42000,15000,13.47,0.36,9,0
36000,5000,10.36,0.14,9,0
36000,5000,10.75,0.14,5,0
36000,5000,11.83,0.14,10,0
42000,20000,12.84,0.48,7,0
42000,6000,12.84,0.14,9,0
36933,5000,11.91,0.14,6,0
42000,1800,10.2,0.04,9,0
37000,5000,11.49,0.14,7,0
37000,5000,9.62,0.14,7,0
36000,6825,8.32,0.19,9,1
37300,5000,12.53,0.13,9,0
37500,5000,6.03,0.13,9,0
31513,5000,6.62,0.16,7,1
37992,5000,16.35,0.13,5,0
32000,5000,18.25,0.16,7,1
36082,5000,6.62,0.14,9,1
32000,5000,14.84,0.16,8,1
42108,2500,8.0,0.06,5,0
38000,5000,11.36,0.13,5,0
42162,2400,7.74,0.06,8,0
42200,13200,11.48,0.31,8,0
38004,5000,9.63,0.13,10,0
42240,12000,11.86,0.28,6,0
38250,5000,7.51,0.13,5,0
38300,5000,10.25,0.13,9,0
38400,5000,13.49,0.13,6,0
42300,2000,6.92,0.05,9,0
38400,5000,9.88,0.13,10,0
38500,5000,7.14,0.13,10,0
39000,5000,10.25,0.13,10,0
42500,8000,13.06,0.19,5,0
39516,5000,12.87,0.13,10,0
39996,5000,7.51,0.13,6,0
34000,5000,7.9,0.15,5,1
40000,5000,8.49,0.13,8,0
40000,5000,11.99,0.13,9,0
40000,5000,7.29,0.13,5,0
34000,5000,16.32,0.15,6,1
34000,5000,14.26,0.15,9,1
40000,5000,12.53,0.13,10,0
34000,5000,15.45,0.15,6,1
40000,5000,9.45,0.13,10,0
42994,7675,13.87,0.18,8,0
34040,5000,10.25,0.15,10,1
40752,5000,13.49,0.12,8,0
40800,5000,6.54,0.12,5,0
34900,5000,16.7,0.14,9,1
35000,5000,8.9,0.14,9,1
41000,5000,11.49,0.12,9,0
41004,5000,15.28,0.12,10,0
41600,5000,10.65,0.12,6,0
42000,5000,5.42,0.12,5,0
42000,5000,15.99,0.12,6,0
42000,5000,6.99,0.12,10,0
42000,5000,10.99,0.12,10,0
43000,15000,6.03,0.35,5,0
42000,5000,11.11,0.12,9,0
42000,5000,5.42,0.12,5,0
42000,5000,11.86,0.12,9,0
43000,5000,12.99,0.12,5,0
42000,5000,10.08,0.12,9,0
42016,5000,10.36,0.12,5,0
42072,5000,11.49,0.12,10,0
42100,5000,10.36,0.12,9,0
36500,5000,6.91,0.14,5,1
43000,17500,7.29,0.41,7,0
42996,5000,13.61,0.12,6,0
43000,5000,11.71,0.12,9,0
43000,5000,9.99,0.12,10,0
43000,5000,9.62,0.12,9,0
43000,13800,6.91,0.32,6,0
43000,10000,13.35,0.23,10,0
38000,5000,13.49,0.13,6,1
44000,5000,5.42,0.11,7,0
44908,5000,6.92,0.11,7,0
43000,15000,7.51,0.35,5,0
39000,5000,9.99,0.13,6,1
39000,5000,5.99,0.13,7,1
43000,12000,13.48,0.28,6,0
43000,11000,7.88,0.26,10,0
43000,12000,7.88,0.28,7,0
45000,5000,13.35,0.11,8,0
39000,5000,14.09,0.13,10,1
45000,5000,10.36,0.11,5,0
45000,5000,7.88,0.11,10,0
45000,5000,12.73,0.11,7,0
43000,8000,9.32,0.19,10,0
45360,5000,15.99,0.11,6,0
45500,5000,11.71,0.11,5,0
43000,10000,8.0,0.23,9,0
37000,6000,12.53,0.16,9,1
43200,3000,8.9,0.07,6,0
47000,5000,10.62,0.11,7,0
41000,5000,16.07,0.12,9,1
43200,4200,13.49,0.1,7,0
43200,5000,12.69,0.12,8,0
47000,5000,12.73,0.11,6,0
43200,5000,7.51,0.12,8,0
41998,5000,16.0,0.12,6,1
48000,5000,11.71,0.1,7,0
43200,15000,7.91,0.35,7,0
42000,5000,8.49,0.12,10,1
43200,4625,5.42,0.11,6,0
43200,2000,10.99,0.05,9,0
48000,5000,6.92,0.1,10,0
48000,5000,7.29,0.1,8,0
48000,5000,11.49,0.1,8,0
42000,5000,14.96,0.12,9,1
43200,12250,9.99,0.28,6,0
48000,5000,11.58,0.1,5,0
43200,5000,11.36,0.12,9,0
48000,5000,11.97,0.1,10,0
48504,5000,13.98,0.1,5,0
48879,5000,12.42,0.1,7,0
43344,10000,11.12,0.23,9,0
37400,12700,17.27,0.34,5,1
43495,10800,10.99,0.25,6,0
43500,4000,12.69,0.09,8,0
44000,5000,12.99,0.11,5,1
43500,11250,13.61,0.26,9,0
55000,9000,7.74,0.16,6,0
43680,7000,10.65,0.16,10,0
55070,9000,8.49,0.16,5,0
43680,10000,14.46,0.23,8,0
57057,9000,13.11,0.16,5,0
43800,4800,7.05,0.11,7,0
57500,9000,11.97,0.16,9,0
43900,14000,10.38,0.32,10,0
53321,9000,15.58,0.17,7,1
59520,9000,5.42,0.15,9,0
60000,9000,8.49,0.15,5,0
60000,9000,13.06,0.15,7,0
44000,16000,7.9,0.36,10,0
54000,9000,14.46,0.17,9,1
60000,9000,13.61,0.15,9,0
44000,8000,10.59,0.18,6,0
54000,9000,12.49,0.17,7,1
61000,9000,11.49,0.15,5,0
56000,9000,15.05,0.16,6,1
44000,3600,6.99,0.08,8,0
56004,9000,14.46,0.16,5,1
38000,10000,17.99,0.26,6,1
44000,5500,10.99,0.13,7,0
62201,9000,12.53,0.14,8,0
62532,9000,13.49,0.14,6,0
62839,9000,15.33,0.14,10,0
65000,9000,12.42,0.14,5,0
44000,10000,13.43,0.23,6,0
44000,7000,13.06,0.16,9,0
44000,6800,6.91,0.15,7,0
66000,9000,13.99,0.14,7,0
44000,2000,13.35,0.05,5,0
67092,9000,12.87,0.13,8,0
44000,15600,6.17,0.35,5,0
69996,9000,11.58,0.13,5,0
70000,9000,10.0,0.13,5,0
44000,7500,14.84,0.17,8,0
70176,9000,7.88,0.13,8,0
44000,5700,13.23,0.13,9,0
44000,6500,7.51,0.15,7,0
72000,9000,11.14,0.13,5,0
44000,6400,13.85,0.15,7,0
69000,9000,16.77,0.13,6,1
38000,14000,14.26,0.37,9,1
75000,9000,12.21,0.12,8,0
77800,9000,12.42,0.12,6,0
44000,11000,8.0,0.25,5,0
83200,9000,15.31,0.11,5,0
44000,7500,8.0,0.17,8,0
84000,9000,5.79,0.11,10,0
44000,17350,13.55,0.39,7,0
66725,9000,16.29,0.11,9,1
38004,12000,16.77,0.32,6,1
44004,9275,7.29,0.21,7,0
44004,10000,6.92,0.23,9,0
44004,6000,13.06,0.14,10,0
85000,9000,10.36,0.11,5,0
73004,9000,9.63,0.12,7,1
88000,9000,14.54,0.1,9,0
88000,9000,6.91,0.1,10,0
64698,9000,16.0,0.12,5,1
90000,9000,13.49,0.1,7,0
90000,9000,5.42,0.1,9,0
44200,11500,15.27,0.26,10,0
44300,4325,7.49,0.1,5,0
38300,6000,10.99,0.16,10,1
87550,9000,14.65,0.09,7,1
44400,6500,14.84,0.15,7,0
130000,9000,7.05,0.07,6,0
44400,21000,10.99,0.47,8,0
44447,6000,12.72,0.13,7,0
44449,21250,13.48,0.48,6,0
44460,9600,7.49,0.22,8,0
44500,15000,7.51,0.34,5,0
44500,6000,8.9,0.13,9,0
80000,8900,6.17,0.11,10,0
116400,8900,10.0,0.08,5,0
44500,10000,8.59,0.22,6,0
44500,6000,8.0,0.13,9,0
44500,20000,9.45,0.45,10,0
24000,8875,10.65,0.37,9,1
44630,10825,10.99,0.24,8,0
33000,8875,14.65,0.27,8,0
33000,8875,7.66,0.27,7,0
38000,8875,16.89,0.23,5,0
50000,8825,11.49,0.18,7,0
28114,8800,10.0,0.31,10,1
44894,3600,7.88,0.08,6,0
42000,8800,11.71,0.21,5,0
44928,1000,13.06,0.02,8,0
42000,8800,12.42,0.21,10,0
45996,8800,12.84,0.19,10,0
46000,8800,14.27,0.19,7,0
44991,5000,14.72,0.11,8,0
46296,8800,14.42,0.19,7,0
48000,8800,8.49,0.18,9,0
50000,8800,6.17,0.18,9,0
60000,8800,11.36,0.15,10,0
65000,8800,6.03,0.14,9,0
65000,8800,10.0,0.14,8,0
65500,8800,10.71,0.13,10,0
93200,8800,7.88,0.09,7,0
100000,8800,10.0,0.09,8,0
44000,5000,16.89,0.11,10,1
45000,7200,12.69,0.16,9,0
50000,5000,10.37,0.1,5,0
50000,5000,6.91,0.1,7,0
45000,10000,16.77,0.22,5,0
50000,5000,13.61,0.1,8,0
50000,5000,11.14,0.1,8,0
44000,5000,20.17,0.11,10,1
44000,5000,16.35,0.11,6,1
39000,4000,16.77,0.1,9,1
44000,5000,16.95,0.11,9,1
45000,12250,14.27,0.27,10,0
44004,5000,18.25,0.11,5,1
44004,5000,13.79,0.11,8,1
50176,5000,10.59,0.1,9,0
45000,10500,15.96,0.23,8,0
50532,5000,13.57,0.1,8,0
50700,5000,9.88,0.1,8,0
51000,5000,12.98,0.1,10,0
45000,5000,12.73,0.11,8,1
51000,5000,8.0,0.1,6,0
45200,5000,16.0,0.11,10,1
45000,12000,6.03,0.27,7,0
51200,5000,11.14,0.1,10,0
45000,3000,6.62,0.07,10,0
45000,10000,10.65,0.22,8,0
45000,10000,17.58,0.22,6,0
21996,8500,14.11,0.39,7,1
45000,8000,14.65,0.18,8,0
45000,14000,12.69,0.31,9,0
25000,8500,13.43,0.34,6,1
45000,7500,7.9,0.17,5,0
45000,5000,6.03,0.11,9,0
45000,2100,6.99,0.05,10,0
45000,8000,7.49,0.18,8,0
45000,9250,8.49,0.21,6,0
27050,8500,15.96,0.31,10,1
39000,2200,7.49,0.06,6,1
27996,8500,11.58,0.3,6,0
39000,5000,18.79,0.13,6,1
45000,10000,5.99,0.22,10,0
45000,6000,7.49,0.13,6,0
45000,7000,5.42,0.16,5,0
31800,8500,16.07,0.27,10,1
45000,6000,10.99,0.13,10,0
45000,4000,6.99,0.09,7,0
39000,3000,13.99,0.08,10,1
33000,8500,13.99,0.26,9,0
45000,6000,6.99,0.13,9,0
37273,8500,10.0,0.23,10,0
38000,8500,6.99,0.22,10,0
45000,15000,11.49,0.33,8,0
40000,8500,12.53,0.21,8,0
40556,8500,12.87,0.21,7,0
45000,4800,7.49,0.11,7,0
42000,8500,9.99,0.2,8,0
45000,3450,11.99,0.08,7,0
45000,15000,15.99,0.33,8,0
44000,8500,11.36,0.19,7,0
45000,8500,10.62,0.19,6,0
45000,15000,18.49,0.33,6,0
45000,8500,11.89,0.19,7,0
47500,8500,7.88,0.18,10,0
45000,5400,12.99,0.12,7,0
50004,8500,9.45,0.17,6,0
53000,8500,5.79,0.16,9,0
54000,8500,7.49,0.16,6,0
45000,4000,7.49,0.09,7,0
45000,6400,7.49,0.14,8,0
58000,8500,13.49,0.15,6,0
60353,8500,10.65,0.14,6,0
55000,8500,16.29,0.15,8,1
42000,8450,8.59,0.2,7,0
45000,15000,13.06,0.33,5,0
28000,8400,11.48,0.3,6,0
52000,5000,13.99,0.1,8,0
45000,4450,10.37,0.1,6,0
52000,5000,12.23,0.1,9,0
52000,5000,13.48,0.1,7,0
52100,5000,10.99,0.1,9,0
45000,7500,7.29,0.17,9,0
53000,5000,5.42,0.09,6,0
45000,5000,9.25,0.11,10,0
39000,3375,14.83,0.09,8,1
53500,5000,12.18,0.09,5,0
53922,5000,10.59,0.09,5,0
53995,5000,9.63,0.09,6,0
54000,5000,7.9,0.09,7,0
45000,5000,5.79,0.11,5,0
54396,5000,11.34,0.09,10,0
54590,5000,6.03,0.09,6,0
45000,6800,6.17,0.15,9,0
45000,12000,6.91,0.27,8,0
54792,5000,13.48,0.09,5,0
48996,5000,16.4,0.1,5,1
45000,4000,6.17,0.09,9,0
54996,5000,8.0,0.09,9,0
45000,3000,5.79,0.07,8,0
45000,8000,10.36,0.18,9,0
45000,10000,6.17,0.22,9,0
55000,5000,13.8,0.09,6,0
49000,5000,10.74,0.1,10,1
55000,5000,7.14,0.09,5,0
49000,5000,15.31,0.1,10,1
55000,5000,12.18,0.09,8,0
45000,15250,13.98,0.34,10,0
55000,5000,12.53,0.09,10,0
45000,10000,7.88,0.22,10,0
56000,5000,8.9,0.09,8,0
45000,15000,7.51,0.33,5,0
51000,5000,14.96,0.1,9,1
57312,5000,11.86,0.09,6,0
45000,6500,13.98,0.14,10,0
45000,5300,13.23,0.12,6,0
45000,12000,11.86,0.27,9,0
58000,5000,7.51,0.09,7,0
45000,8000,15.58,0.18,9,0
45000,2500,6.76,0.06,10,0
52000,5000,11.36,0.1,7,1
45000,3900,11.36,0.09,6,0
45000,10000,9.88,0.22,8,0
59600,5000,5.79,0.08,10,0
60000,5000,8.49,0.08,5,0
54000,5000,11.99,0.09,10,1
45000,7500,10.62,0.17,5,0
45000,2500,7.88,0.06,8,0
60000,5000,7.29,0.08,9,0
45000,6800,10.62,0.15,5,0
60000,5000,15.7,0.08,7,0
54000,5000,13.17,0.09,8,1
45000,14000,13.48,0.31,5,0
54000,5000,15.13,0.09,9,1
60040,5000,8.88,0.08,10,0
60400,5000,12.69,0.08,8,0
45000,3250,10.62,0.07,6,0
61000,5000,10.37,0.08,7,0
45000,15000,9.88,0.33,6,0
45000,20000,10.62,0.44,6,0
63000,5000,10.0,0.08,5,0
63500,5000,9.63,0.08,7,0
64000,5000,12.99,0.08,8,0
45000,3500,11.14,0.08,8,0
45000,18000,12.87,0.4,8,0
45000,12000,8.94,0.27,6,0
65000,5000,13.99,0.08,9,0
59000,5000,15.23,0.08,6,1
45000,16750,8.94,0.37,7,0
45000,10000,13.57,0.22,6,0
65004,5000,10.59,0.08,9,0
66000,5000,13.99,0.08,10,0
66000,5000,7.29,0.08,8,0
60000,5000,14.54,0.08,10,1
45000,3800,13.16,0.08,5,0
60000,5000,15.21,0.08,9,1
60000,5000,14.22,0.08,9,1
66240,5000,5.79,0.08,6,0
66920,5000,14.26,0.07,8,0
66924,5000,11.86,0.07,10,0
68000,5000,15.7,0.07,7,0
68004,5000,13.49,0.07,8,0
63600,5000,10.39,0.08,8,1
45000,6000,9.32,0.13,9,0
69996,5000,9.63,0.07,5,0
45000,20000,12.84,0.44,10,0
70000,5000,9.91,0.07,7,0
70000,5000,11.71,0.07,5,0
70000,5000,7.74,0.07,6,0
45000,13000,9.63,0.29,9,0
45000,8000,12.21,0.18,10,0
72000,5000,10.59,0.07,9,0
72000,5000,10.59,0.07,9,0
72467,5000,8.88,0.07,7,0
72516,5000,13.85,0.07,6,0
45000,12000,9.76,0.27,6,0
75000,5000,9.99,0.07,8,0
75000,5000,10.75,0.07,6,0
75000,5000,7.88,0.07,10,0
39000,12000,13.3,0.31,7,1
75000,5000,10.62,0.07,5,0
39000,2800,12.17,0.07,6,1
45100,6000,5.42,0.13,9,0
45136,10175,12.69,0.23,9,0
45180,7000,8.0,0.15,7,0
78500,5000,14.27,0.06,6,0
45204,5000,9.63,0.11,9,0
80000,5000,6.17,0.06,10,0
45324,15150,14.54,0.33,10,0
74000,5000,15.21,0.07,8,1
80004,5000,13.47,0.06,9,0
81996,5000,14.26,0.06,5,0
82000,5000,7.51,0.06,8,0
82000,5000,8.32,0.06,9,0
82150,5000,7.51,0.06,5,0
65453,5000,11.28,0.06,9,1
45489,18250,12.73,0.4,5,0
45500,10000,10.65,0.22,10,0
67027,5000,7.51,0.06,10,1
85000,5000,7.9,0.06,8,0
45500,7500,11.49,0.16,5,0
45500,5000,13.23,0.11,8,0
45500,14000,13.92,0.31,6,0
85000,5000,11.83,0.06,5,0
45504,7000,9.88,0.15,8,0
85000,5000,15.05,0.06,9,0
45516,6000,13.49,0.13,8,0
85000,5000,9.07,0.06,6,0
45600,15350,8.9,0.34,10,0
45600,3000,6.99,0.07,7,0
45600,7500,5.42,0.16,5,0
45600,4000,5.99,0.09,10,0
45600,1450,8.49,0.03,8,0
39600,15000,7.49,0.38,5,1
89400,5000,15.2,0.06,6,0
45600,5000,7.29,0.11,8,0
45600,9600,10.36,0.21,5,0
91200,5000,13.49,0.05,10,0
45600,2500,13.35,0.05,9,0
96000,5000,11.99,0.05,9,0
45600,2000,7.88,0.04,10,0
96000,5000,11.12,0.05,7,0
45600,6400,8.94,0.14,7,0
98000,5000,13.98,0.05,6,0
45678,8000,15.58,0.18,10,0
45727,1000,16.29,0.02,9,0
99996,5000,11.49,0.05,10,0
39760,14500,10.75,0.36,7,1
100000,5000,12.42,0.05,8,0
100000,5000,12.23,0.05,8,0
100000,5000,7.74,0.05,7,0
103000,5000,9.32,0.05,7,0
39912,10000,8.49,0.25,8,1
95028,5000,14.42,0.05,6,1
113800,5000,11.83,0.04,9,0
45996,15000,14.42,0.33,7,0
45996,5500,10.2,0.12,10,0
140000,5000,9.99,0.04,8,0
142000,5000,13.16,0.04,9,0
144000,5000,16.32,0.03,7,0
145000,5000,12.69,0.03,7,0
46000,11200,14.27,0.24,10,0
46000,18000,7.9,0.39,8,0
46000,10000,6.62,0.22,6,0
40000,9500,16.77,0.24,10,1
200000,5000,7.43,0.03,10,0
46000,6000,11.49,0.13,5,0
30000,5200,5.42,0.17,7,0
46000,6500,6.99,0.14,7,0
39000,5200,13.48,0.13,9,0
46000,6000,12.68,0.13,6,0
45000,5200,13.49,0.12,8,0
39000,5250,11.49,0.13,8,0
48000,5250,15.27,0.11,6,0
15600,5275,14.72,0.34,8,1
50000,5275,12.53,0.11,6,0
46000,18000,6.17,0.39,5,0
46000,7500,14.35,0.16,5,0
46000,4000,6.76,0.09,9,0
36000,5300,8.9,0.15,6,0
43218,5300,14.65,0.12,10,0
46000,7000,7.88,0.15,6,0
47500,5300,11.49,0.11,8,0
46000,16750,14.96,0.36,6,0
25000,5325,10.99,0.21,7,0
15360,5375,9.91,0.35,5,1
18000,5375,12.69,0.3,9,1
46000,4000,11.48,0.09,5,0
46000,6000,8.0,0.13,7,0
20000,5400,14.61,0.27,7,0
40000,15000,16.63,0.38,10,1
46028,18000,10.74,0.39,9,0
29120,5400,7.14,0.19,10,0
46097,6000,10.75,0.13,8,0
46140,4800,14.72,0.1,6,0
40000,5400,7.9,0.14,7,0
40000,5400,11.11,0.14,5,0
44000,5400,16.0,0.12,8,1
50725,5400,13.16,0.11,9,0
54000,5400,14.27,0.1,6,0
56461,5400,15.68,0.1,6,0
46300,7500,7.88,0.16,6,0
46300,11500,13.48,0.25,8,0
46400,12000,7.51,0.26,10,0
63533,5400,7.66,0.08,7,0
46500,6250,5.79,0.13,10,0
75000,5400,14.79,0.07,5,0
77200,5425,10.59,0.07,9,1
46500,6000,7.88,0.13,8,0
46500,8000,13.04,0.17,6,0
40525,4800,14.65,0.12,10,1
25000,5475,12.68,0.22,6,0
46654,17000,11.83,0.36,10,0
15085,5500,5.99,0.36,8,1
46700,11325,7.51,0.24,10,0
46709,6200,10.99,0.13,8,0
46713,12375,10.91,0.26,6,0
19200,5500,15.23,0.29,8,1
20000,5500,12.69,0.28,7,0
20000,5500,12.69,0.28,5,0
46800,6000,9.99,0.13,7,0
20400,5500,6.91,0.27,7,0
40800,2000,7.29,0.05,5,1
46800,5525,11.11,0.12,6,0
21600,5500,14.72,0.25,7,0
46800,6500,12.87,0.14,6,0
24000,5500,10.36,0.23,7,0
24000,5500,13.23,0.23,8,0
25000,5500,11.11,0.22,10,0
46858,3600,9.91,0.08,10,0
46873,11200,7.14,0.24,6,0
25200,5500,9.88,0.22,7,0
47000,9000,12.42,0.19,8,0
28089,5500,12.22,0.2,5,0
47000,20000,13.49,0.43,5,0
30000,5500,8.88,0.18,9,0
30000,5500,15.21,0.18,7,1
47000,8000,12.42,0.17,9,0
32000,5500,15.96,0.17,8,0
41000,3800,7.51,0.09,9,1
47000,6000,8.9,0.13,5,0
47000,2650,7.49,0.06,9,0
35000,5500,11.49,0.16,7,0
47000,14000,9.99,0.3,9,0
47000,6000,6.99,0.13,5,0
40000,5500,6.62,0.14,8,0
40000,5500,7.74,0.14,6,0
42000,5500,7.66,0.13,7,0
42230,5500,9.63,0.13,10,0
47000,13000,14.54,0.28,9,0
42300,5500,13.06,0.13,8,0
42312,5500,8.59,0.13,6,0
44196,5500,13.8,0.12,10,0
45000,5500,6.92,0.12,6,0
47000,5000,10.38,0.11,6,0
51504,5500,11.89,0.11,9,0
46000,5500,11.11,0.12,10,1
53000,5500,11.03,0.1,9,0
54000,5500,13.23,0.1,9,0
50000,5500,12.73,0.11,7,1
60000,5500,7.51,0.09,10,0
60000,5500,10.74,0.09,6,0
41000,3200,13.16,0.08,6,1
47000,5000,9.76,0.11,10,0
47000,10000,11.03,0.21,7,0
70000,5500,7.68,0.08,10,0
73000,5500,9.99,0.08,9,0
105000,5500,15.23,0.05,7,0
144000,5500,19.13,0.04,5,0
39996,5525,14.54,0.14,10,0
56004,5525,12.68,0.1,9,0
47125,3200,10.99,0.07,8,0
47232,8000,5.42,0.17,9,0
47300,12000,7.88,0.25,8,0
47380,15000,13.79,0.32,9,0
47400,13500,6.17,0.28,9,0
24000,5600,12.68,0.23,5,0
25000,5600,7.9,0.22,8,0
47500,3500,8.9,0.07,9,0
30000,5600,13.49,0.19,10,0
30000,5600,14.84,0.19,10,1
30000,5600,7.74,0.19,7,0
34444,5600,13.49,0.16,7,0
47600,23800,12.42,0.5,9,0
36000,5600,11.11,0.16,5,0
36000,5600,13.06,0.16,7,0
47820,6000,5.42,0.13,9,0
34000,5600,15.96,0.16,10,1
40000,5600,13.49,0.14,8,0
40000,5600,9.76,0.14,6,0
47900,7500,13.47,0.16,8,0
36000,5600,11.99,0.16,7,1
43000,5600,7.51,0.13,7,0
45000,5600,11.36,0.12,10,0
46000,5600,15.27,0.12,9,0
48000,5600,15.96,0.12,7,0
48000,14400,12.42,0.3,10,0
49000,5600,6.03,0.11,6,0
48000,5000,14.65,0.1,7,0
48000,6000,14.27,0.13,7,0
48000,4300,12.69,0.09,7,0
48000,17375,14.27,0.36,5,0
52000,5600,13.85,0.11,8,0
48000,15000,18.64,0.31,9,0
52884,5600,11.99,0.11,10,0
48000,9000,12.42,0.19,7,0
56056,5600,10.37,0.1,6,0
48000,17000,6.03,0.35,8,0
57995,5600,10.37,0.1,6,0
60000,5600,9.99,0.09,7,0
48000,7500,6.03,0.16,10,0
63000,5600,11.58,0.09,5,0
48000,7000,6.62,0.15,8,0
48000,7500,6.62,0.16,7,0
48000,13800,8.9,0.29,6,0
48000,8000,16.77,0.17,9,0
69600,5600,11.99,0.08,6,0
48000,5600,15.96,0.12,7,0
70000,5600,14.27,0.08,6,0
42000,7600,16.29,0.18,7,1
48000,8400,11.71,0.17,8,0
75000,5600,15.99,0.07,7,0
75797,5600,13.22,0.07,8,0
48000,5650,5.42,0.12,8,0
93600,5600,11.99,0.06,10,0
48000,10000,9.99,0.21,8,0
48000,3000,11.99,0.06,10,0
48000,1600,9.99,0.03,8,0
75000,5625,6.91,0.07,5,0
48000,6625,8.49,0.14,9,0
48000,7000,8.49,0.15,9,0
48000,5000,5.99,0.1,8,0
99000,5675,13.23,0.06,8,0
48000,8500,7.49,0.18,8,0
36000,5700,10.39,0.16,5,0
48000,10650,10.59,0.22,9,0
53000,5700,9.99,0.11,9,0
48000,6000,13.49,0.13,7,0
95800,5750,9.45,0.06,10,0
36996,5775,14.91,0.16,7,0
48000,8000,10.59,0.17,9,0
48000,9000,11.99,0.19,5,0
26988,5800,6.62,0.21,9,0
48000,4500,5.42,0.09,6,0
32000,5800,7.49,0.18,5,0
32400,5800,5.79,0.18,5,1
36000,5800,12.42,0.16,10,0
42000,5800,9.32,0.14,10,0
42000,4500,7.49,0.11,7,1
48000,8000,13.49,0.17,9,0
73000,5800,10.37,0.08,6,0
69000,5800,14.59,0.08,5,1
42000,6000,11.49,0.14,9,1
62050,5800,14.11,0.08,10,1
48000,5000,6.99,0.1,7,0
30000,5825,9.99,0.19,9,0
48000,12000,14.54,0.25,10,0
48000,1850,10.74,0.04,7,0
46000,5850,11.12,0.13,8,0
70000,5850,5.79,0.08,5,0
48000,4500,13.8,0.09,8,0
48000,10000,6.92,0.21,8,0
48000,3000,5.79,0.06,7,0
48000,14400,7.29,0.3,5,0
48000,12000,7.66,0.25,10,0
58000,5900,9.32,0.1,7,0
48000,7000,12.68,0.15,6,0
42000,5950,5.99,0.14,5,0
48000,4975,5.79,0.1,7,0
48000,3600,10.37,0.07,5,0
42000,5500,7.66,0.13,10,1
48000,8000,5.79,0.17,7,0
42000,5000,14.17,0.12,8,1
48000,9600,12.23,0.2,8,0
18000,6000,7.49,0.33,5,1
42000,4000,9.25,0.1,10,1
18835,6000,16.49,0.32,8,1
48000,5200,5.42,0.11,5,0
19200,6000,10.65,0.31,6,1
42000,1200,12.98,0.03,10,1
20000,6000,15.99,0.3,5,0
20000,6000,13.11,0.3,10,0
20400,6000,6.03,0.29,8,0
48000,15000,13.98,0.31,10,0
20800,6000,14.26,0.29,8,0
21000,6000,12.42,0.29,6,0
48000,9000,7.14,0.19,6,0
21600,6000,18.07,0.28,7,1
48000,3250,6.76,0.07,7,0
21600,6000,7.88,0.28,9,0
48000,4200,13.61,0.09,7,0
22356,6000,7.9,0.27,8,0
22500,6000,11.83,0.27,9,0
48000,10000,7.14,0.21,10,0
48000,6600,7.14,0.14,5,0
23000,6000,8.9,0.26,6,0
23000,6000,8.88,0.26,5,0
24000,6000,5.42,0.25,8,0
48000,7800,7.51,0.16,10,0
24000,6000,8.49,0.25,9,0
48000,20000,11.36,0.42,10,0
48000,20000,10.62,0.42,7,0
48000,5000,13.48,0.1,10,0
48000,10000,12.73,0.21,7,0
48000,1500,13.48,0.03,5,0
24000,6000,12.87,0.25,7,0
48000,20000,16.07,0.42,10,0
42000,2850,13.48,0.07,7,1
25200,6000,7.9,0.24,5,0
25200,6000,16.49,0.24,5,1
26000,6000,10.75,0.23,10,0
26004,6000,7.14,0.23,5,0
26400,6000,16.29,0.23,8,1
26880,6000,14.84,0.22,7,1
27000,6000,12.73,0.22,10,0
27000,6000,8.94,0.22,6,1
27120,6000,13.49,0.22,8,1
48000,3000,7.4,0.06,7,0
28000,6000,13.92,0.21,6,0
28800,6000,15.23,0.21,6,0
29000,6000,15.27,0.21,6,0
29004,6000,12.87,0.21,5,0
29496,6000,5.79,0.2,8,0
30000,6000,14.65,0.2,9,0
30000,6000,8.9,0.2,10,0
48000,2000,11.97,0.04,9,0
48000,7500,8.0,0.16,10,0
48000,5000,11.97,0.1,5,0
30000,6000,17.99,0.2,7,1
30000,6000,8.49,0.2,7,0
30000,6000,7.66,0.2,9,0
30000,6000,10.37,0.2,6,1
30000,6000,6.54,0.2,6,0
30000,6000,11.49,0.2,9,1
30000,6000,13.23,0.2,5,0
42000,21000,12.36,0.5,7,1
